module_key,module_index,level,descriptor_rva,descriptor_runtime,object_name,callback_count,callback_rvas,callback_runtime_addresses,pvar_schema
LEVEL_10,10,Quadrona,0x002DDC60,0x09417960,PsychicGirder,3,0x0016B0B0; 0x0016B1BC; 0x0016B43C,0x092A4DB0; 0x092A4EBC; 0x092A513C,
LEVEL_10,10,Quadrona,0x002DDD58,0x09417A58,PsychicHands,3,0x0016B7C4; 0x0016B960; 0x0016C3D0,0x092A54C4; 0x092A5660; 0x092A60D0,
LEVEL_10,10,Quadrona,0x002DDDB8,0x09417AB8,Ratchet,4,0x0016C934; 0x0016C974; 0x0016C97C; 0x0016C984,0x092A6634; 0x092A6674; 0x092A667C; 0x092A6684,
LEVEL_10,10,Quadrona,0x002DDFB8,0x09417CB8,RatchetCloneBlaster,4,0x0016D854; 0x0016DA30; 0x0016ED44; 0x001A0100,0x092A7554; 0x092A7730; 0x092A8A44; 0x092D9E00,Navigate navigate; TriggerLink detectArea; MobyLink enemyController; MobyLink enemyWave; CurveLink initPath; TieLink initVat; MobyLink sparringPartner; MobyLink door1; MobyLink door2; MobyLink cutscene;
LEVEL_10,10,Quadrona,0x002DE158,0x09417E58,RatchetCloneWrench,4,0x0016F918; 0x0016FA04; 0x0016FF20; 0x0016FDD8,0x092A9618; 0x092A9704; 0x092A9C20; 0x092A9AD8,Navigate navigate; TriggerLink detectArea; MobyLink enemyController; MobyLink enemyWave; CurveLink initPath; TieLink initVat; MobyLink sparringPartner; MobyLink door1; MobyLink door2; MobyLink cutscene;
LEVEL_10,10,Quadrona,0x002DE254,0x09417F54,RatchetDecoyInner,4,0x00170B50; 0x00170B58; 0x001718C8; 0x00170C18,0x092AA850; 0x092AA858; 0x092AB5C8; 0x092AA918,
LEVEL_10,10,Quadrona,0x002DE2C8,0x09417FC8,RatchetDecoyOuter,3,0x00171DD8; 0x00171E14; 0x00171E1C,0x092ABAD8; 0x092ABB14; 0x092ABB1C,
LEVEL_10,10,Quadrona,0x002DE358,0x09418058,RatchetInsideArea,3,0x00171E38; 0x00171EEC; 0x00171EF4,0x092ABB38; 0x092ABBEC; 0x092ABBF4,MobyLink insideTriggerCollection; u32 pad[ 3 ];
LEVEL_10,10,Quadrona,0x002DE404,0x09418104,Region,3,0x00171F54; 0x00172050; 0x00172058,0x092ABC54; 0x092ABD50; 0x092ABD58,Toggle groups[32]; TriggerLink zone; u32 pad[ 3 ];
LEVEL_10,10,Quadrona,0x002DE49C,0x0941819C,ReplayPrompt,3,0x00172060; 0x001720B8; 0x001720C0,0x092ABD60; 0x092ABDB8; 0x092ABDC0,MobyLink warpContinuePoint; u32 pad[ 3 ];
LEVEL_10,10,Quadrona,0x002DE510,0x09418210,RobotShrapnel,3,0x001722C4; 0x00172320; 0x00172328,0x092ABFC4; 0x092AC020; 0x092AC028,
LEVEL_10,10,Quadrona,0x002DE6A8,0x094183A8,Ryno,3,0x0017290C; 0x001729E8; 0x00173088,0x092AC60C; 0x092AC6E8; 0x092ACD88,
LEVEL_10,10,Quadrona,0x002DE784,0x09418484,RynoRocket,3,0x00173A8C; 0x00173AA8; 0x00173AF8,0x092AD78C; 0x092AD7A8; 0x092AD7F8,
LEVEL_10,10,Quadrona,0x002DEA3C,0x0941873C,SentryTurret01,4,0x001749B4; 0x00174D98; 0x001755F4; 0x00174F4C,0x092AE6B4; 0x092AEA98; 0x092AF2F4; 0x092AEC4C,MobyLink enemyController; TriggerLink detect; MobyLink enemyWave; MobyLink door; Toggle usePointLights; u8 pad[15];
LEVEL_10,10,Quadrona,0x002DEB60,0x09418860,SentryTurret01Shot,4,0x00176460; 0x00176478; 0x00176480; 0x0017658C,0x092B0160; 0x092B0178; 0x092B0180; 0x092B028C,Particle *pLength; Particle *pSphere; Moby *pController; Moby *pParent; f32 distTravelled; f32 collDist; u32 pad[2];
LEVEL_10,10,Quadrona,0x002DED34,0x09418A34,SetCamera,3,0x00176DEC; 0x00176F00; 0x00176F08,0x092B0AEC; 0x092B0C00; 0x092B0C08,TriggerLink area; Toggle lazy; u8 pad[3]; f32 lookHeight; f32 camDist; f32 height; f32 elevation; f32 azimuth; MobyLink parent; Toggle useAzimuth; Toggle useLookHeight; Toggle useCamDist; Toggle useHeight; Toggle useElevation; Toggle enabled; Toggle singleUse; Toggle entered; f32 speed; u32 priority; f32 restoreSpeed; u32 pad2[3];
LEVEL_10,10,Quadrona,0x002DEDC0,0x09418AC0,ShieldBubble,3,0x001771D0; 0x00177254; 0x0017725C,0x092B0ED0; 0x092B0F54; 0x092B0F5C,
LEVEL_10,10,Quadrona,0x002DEE80,0x09418B80,ShieldCharger,4,0x001795FC; 0x00178CBC; 0x00179A2C; 0x0017A230,0x092B32FC; 0x092B29BC; 0x092B372C; 0x092B3F30,
LEVEL_10,10,Quadrona,0x002DF028,0x09418D28,ShieldChargerBolt,3,0x0017C090; 0x0017C098; 0x0017C0DC,0x092B5D90; 0x092B5D98; 0x092B5DDC,
LEVEL_10,10,Quadrona,0x002DF128,0x09418E28,ShockRocket,3,0x0017C430; 0x0017C51C; 0x0017C808,0x092B6130; 0x092B621C; 0x092B6508,
LEVEL_10,10,Quadrona,0x002DF214,0x09418F14,ShockRocketShot,3,0x0017D37C; 0x0017D3CC; 0x0017D9D4,0x092B707C; 0x092B70CC; 0x092B76D4,
LEVEL_10,10,Quadrona,0x002DF2AC,0x09418FAC,ShockWave,3,0x0017E7EC; 0x0017E888; 0x0017E890,0x092B84EC; 0x092B8588; 0x092B8590,
LEVEL_10,10,Quadrona,0x002DF35C,0x0941905C,ShrinkBeam,3,0x0017EC18; 0x0017EC20; 0x0017F3A8,0x092B8918; 0x092B8920; 0x092B90A8,
LEVEL_10,10,Quadrona,0x002DF3D0,0x094190D0,ShrinkRay,3,0x00180068; 0x00180070; 0x00180078,0x092B9D68; 0x092B9D70; 0x092B9D78,u32 pad[ 4 ];
LEVEL_10,10,Quadrona,0x002DF430,0x09419130,ShrinkRayRatchet,3,0x00180114; 0x0018011C; 0x00180124,0x092B9E14; 0x092B9E1C; 0x092B9E24,
LEVEL_10,10,Quadrona,0x002DF4DC,0x094191DC,SimpleTimer,3,0x0018012C; 0x0018023C; 0x00180258,0x092B9E2C; 0x092B9F3C; 0x092B9F58,f32 time; MobyLink signalStart; MobyLink signalEnd; TriggerLink trigger;
LEVEL_10,10,Quadrona,0x002DF5B4,0x094192B4,SkillPoint_L10,3,0x00180380; 0x00180560; 0x00180568,0x092BA080; 0x092BA260; 0x092BA268,TriggerLink eliteStart; TriggerLink enemySegmentArea; TriggerLink exitEnemySegmentArea; u32 pad;
LEVEL_10,10,Quadrona,0x002DF690,0x09419390,Spitfire,3,0x00180B70; 0x00180BA4; 0x00180BC8,0x092BA870; 0x092BA8A4; 0x092BA8C8,
LEVEL_10,10,Quadrona,0x002DF76C,0x0941946C,Splash,3,0x00181F5C; 0x00181FA4; 0x00181FAC,0x092BBC5C; 0x092BBCA4; 0x092BBCAC,VEC2 pos; VEC2 velocity; const VEC3 *pPos; f32 startRadius; u16 uOffset; u8 owned; u8 pad;
LEVEL_10,10,Quadrona,0x002DF854,0x09419554,Sproutomatic,3,0x00182584; 0x0018262C; 0x00182664,0x092BC284; 0x092BC32C; 0x092BC364,
LEVEL_10,10,Quadrona,0x002DF8B8,0x094195B8,StaticBarrierBelt,3,0x00182C28; 0x00182C5C; 0x00182C64,0x092BC928; 0x092BC95C; 0x092BC964,
LEVEL_10,10,Quadrona,0x002DFA18,0x09419718,SuckCannon,3,0x00182C6C; 0x00182DB4; 0x001833D0,0x092BC96C; 0x092BCAB4; 0x092BD0D0,
LEVEL_10,10,Quadrona,0x002DFA80,0x09419780,SuckCannonComet,3,0x001A1A10; 0x001A1A18; 0x001A1C4C,0x092DB710; 0x092DB718; 0x092DB94C,
LEVEL_10,10,Quadrona,0x002DFAE8,0x094197E8,SuckCannonCometTie,3,0x001A1A10; 0x001A1A18; 0x00183D40,0x092DB710; 0x092DB718; 0x092BDA40,
LEVEL_10,10,Quadrona,0x002DFBC4,0x094198C4,SuckCannonManager,3,0x00184A20; 0x00184A6C; 0x00184A74,0x092BE720; 0x092BE76C; 0x092BE774,
LEVEL_10,10,Quadrona,0x002DFC54,0x09419954,SwarmManager,3,0x001857C4; 0x0018580C; 0x00185B44,0x092BF4C4; 0x092BF50C; 0x092BF844,
LEVEL_10,10,Quadrona,0x002DFD68,0x09419A68,Teleporter,3,0x00186364; 0x0018671C; 0x00186AE8,0x092C0064; 0x092C041C; 0x092C07E8,MobyLink destination; MobyLink destinationPreferred; TriggerLink activateTrigger; u32 levelId; s32 changeToLevel; Toggle secretActivation; s8 canGoToLevel; u8 pad[ 10 ];
LEVEL_10,10,Quadrona,0x002E019C,0x09419E9C,TieManipulator,3,0x00187434; 0x0018742C; 0x00187A0C,0x092C1134; 0x092C112C; 0x092C170C,TieLink tie[ 8 ]; f32 xAxis; f32 yAxis; f32 zAxis; f32 xRot; f32 yRot; f32 zRot; f32 xSpan; f32 ySpan; f32 zSpan; f32 xCounter; f32 yCounter; f32 zCounter; f32 speed; f32 speedPerFrame; f32 curviness; f32 curvPar; f32 scaleSpeed; f32 scaleSpeedPerFrame; f32 scaleMax; f32 scaleCounter; f32 xPerc[8]; f32 yPerc[8]; f32 zPerc[8]; f32 xPar[8]; f32 yPar[8]; f32 zPar[8]; f32 xStart[8]; f32 yStart[8]; f32 zStart[8]; MATRIX4 *pMat[8]; MATRIX4 scaleMatrix; f32 drawDistance; f32 updateDistance; f32 inverseScale; u32 linkCount;
LEVEL_10,10,Quadrona,0x002E02DC,0x09419FDC,TitaniumBolt,3,0x00187D9C; 0x00187F8C; 0x001880F4,0x092C1A9C; 0x092C1C8C; 0x092C1DF4,f32 dist; f32 height; f32 lookHeight; f32 elevation; f32 azimuth; Toggle magnaboots; Toggle noAnimation; u32 levelToFake; u8 id; u8 pad[5];
LEVEL_10,10,Quadrona,0x002E0438,0x0941A138,TrainingDummy,4,0x00188ED8; 0x00188B18; 0x00189428; 0x00188B7C,0x092C2BD8; 0x092C2818; 0x092C3128; 0x092C287C,MobyLink triggerCollection; CurveLink movePath; MobyLink moveInWave; MobyLink moveBackWave; MobyLink enemyController; u32 pad[ 3 ];
LEVEL_10,10,Quadrona,0x002E04CC,0x0941A1CC,TriggerCollection,3,0x00189D00; 0x00189D08; 0x00189D10,0x092C3A00; 0x092C3A08; 0x092C3A10,TriggerLink triggers[ 14 ];
LEVEL_10,10,Quadrona,0x002E05A4,0x0941A2A4,TriggeredDoor,3,0x00189EDC; 0x0018A1F0; 0x0018A570,0x092C3BDC; 0x092C3EF0; 0x092C4270,TriggerLink trigger; MobyLink mobyToCheck; MobyLink grindrailLock; Toggle stayOpen; Toggle saveState; u8 pad[ 2 ];
LEVEL_10,10,Quadrona,0x002E06C8,0x0941A3C8,TripleWaveBeacon,3,0x0018AF8C; 0x0018B13C; 0x0018B170,0x092C4C8C; 0x092C4E3C; 0x092C4E70,
LEVEL_10,10,Quadrona,0x002E08FC,0x0941A5FC,TubeController,3,0x0018B418; 0x0018B658; 0x0018BAE8,0x092C5118; 0x092C5358; 0x092C57E8,CurveLink tubePath; TriggerLink updateArea; u32 pad[ 2 ];
LEVEL_10,10,Quadrona,0x002E09BC,0x0941A6BC,vendor,3,0x0018BF04; 0x0018C0CC; 0x0018C130,0x092C5C04; 0x092C5DCC; 0x092C5E30,u32 lastAnimPlayed; u32 vendorType; Toggle bSellsWeapons; u8 pad[ 7 ];
LEVEL_10,10,Quadrona,0x002E0BC8,0x0941A8C8,Wrench,3,0x0018C4AC; 0x0018C580; 0x0018C9BC,0x092C61AC; 0x092C6280; 0x092C66BC,
LEVEL_10,10,Quadrona,0x002E0C98,0x0941A998,WrenchClone,3,0x0018F7E8; 0x0018F82C; 0x0018F848,0x092C94E8; 0x092C952C; 0x092C9548,
LEVEL_15,15,Giant Clank — niveau 4,0x00235B78,0x0936F878,GCS,3,0x000D719C; 0x000D7338; 0x000D736C,0x09210E9C; 0x09211038; 0x0921106C,CurveLink curveCameraPath; u32 pad[ 3 ];
LEVEL_15,15,Giant Clank — niveau 4,0x0023C83C,0x0937653C,GCS_Asteroid,3,0x00109A24; 0x00109A7C; 0x00109A84,0x09243724; 0x0924377C; 0x09243784,float health; float moveSpeedMin; float moveSpeedMax; float spinSpeedMin; float spinSpeedMax; Toggle spinRandom; u8 pad1[3]; float spinStartAngle; float spinAxisYaw; float spinAxisPitch; u32 pad2[1];
LEVEL_15,15,Giant Clank — niveau 4,0x0023C8B0,0x093765B0,GCS_Models,3,0x00109E78; 0x00109ED0; 0x00109ED8,0x09243B78; 0x09243BD0; 0x09243BD8,u32 pad[ 4 ];
LEVEL_15,15,Giant Clank — niveau 4,0x0023CD64,0x09376A64,GCS_Ship,4,0x0010CB68; 0x0010CB94; 0x0010CB9C; 0x0010CBA4,0x09246868; 0x09246894; 0x0924689C; 0x092468A4,u32 pad[ 4 ];
LEVEL_15,15,Giant Clank — niveau 4,0x0023D054,0x09376D54,GCS_WaveBomberGrid,3,0x0010D4C0; 0x0010D518; 0x0010D520,0x092471C0; 0x09247218; 0x09247220,s32 waveID; f32 enemyHealth; s32 enemyGunType; f32 enemyLifetime; f32 enemyRandExtraLifetime; f32 enemySpawnInterval; f32 enemyRandSpawnDelay; VEC3 gridCenter; VEC3 gridRandOffset; s32 gridWidth; s32 gridHeight; f32 gridYaw; f32 gridPitch; f32 gridRoll; VEC3 gridScale; VEC3 enterOffset; f32 enterAngleStart; f32 enterAngleEnd; f32 enterAngleRand; f32 appearOvershootDist; f32 appearMaxSpeed; f32 fleeVel; f32 fleeAccel; f32 fleeScreenAngleMin; f32 fleeScreenAngleMax; f32 idleFireInitDelay; f32 idleFireInterval; f32 evadeIntervalMin; f32 evadeIntervalMax; VEC3 evadeMoveOffset; f32 evadeMoveVel; f32 evadeMoveAccel;
LEVEL_15,15,Giant Clank — niveau 4,0x0023D498,0x09377198,GCS_WaveCorvetteGrid,3,0x0010DB40; 0x0010DB98; 0x0010DBA0,0x09247840; 0x09247898; 0x092478A0,s32 waveID; f32 enemyHealth; f32 enemyLifetime; f32 enemyStopRailDelay; f32 enemyRandExtraLifetime; f32 enemySpawnInterval; f32 enemyRandSpawnDelay; VEC3 gridCenter; VEC3 gridRandOffset; s32 gridWidth; s32 gridHeight; f32 gridYaw; f32 gridPitch; f32 gridRoll; VEC3 gridScale; s32 gunFrontType; f32 gunFrontFireInterval; f32 gunFrontFireDelay; s32 gunTopType; f32 gunTopFireInterval; f32 gunTopFireDelay; s32 gunSideType; f32 gunSideFireInterval; f32 gunSideFireDelay; s32 gunWingType; f32 gunWingFireInterval; f32 gunWingFireDelay; VEC3 enterOffset; f32 enterAngleStart; f32 enterAngleEnd; f32 enterAngleRand; f32 appearStartVel; f32 appearDecel; f32 appearClampPitch; f32 fleeVel; f32 fleeAccel; f32
LEVEL_15,15,Giant Clank — niveau 4,0x0023D7A0,0x093774A0,GCS_WaveLancerGrid,3,0x0010E3C4; 0x0010E41C; 0x0010E424,0x092480C4; 0x0924811C; 0x09248124,s32 waveID; f32 enemyHealth; f32 enemyShieldHealth; f32 enemyLifetime; f32 enemyRandExtraLifetime; f32 enemySpawnInterval; f32 enemyRandSpawnDelay; VEC3 gridCenter; VEC3 gridRandOffset; s32 gridWidth; s32 gridHeight; f32 gridYaw; f32 gridPitch; f32 gridRoll; VEC3 gridScale; VEC3 enterOffset; f32 enterAngleStart; f32 enterAngleEnd; f32 enterAngleRand; f32 appearStartVel; f32 appearDecel; f32 fleeVel; f32 fleeAccel; f32 fleeScreenAngleMin; f32 fleeScreenAngleMax; f32 strafeIntervalMin; f32 strafeIntervalMax; VEC3 strafeMoveOffset; f32 strafeMoveVel; f32 strafeMoveAccel; f32 strafeTargetScale; f32 strafeTargetOffsetX; f32 strafeTargetOffsetY;
LEVEL_15,15,Giant Clank — niveau 4,0x0023DAC8,0x093777C8,GCS_WaveMaxiGrid,3,0x0010EA40; 0x0010EA98; 0x0010EAA0,0x09248740; 0x09248798; 0x092487A0,s32 waveID; f32 enemyHealth; f32 enemyLifetime; f32 enemyRandExtraLifetime; f32 enemySpawnInterval; f32 enemyRandSpawnDelay; VEC3 gridCenter; VEC3 gridRandOffset; s32 gridWidth; s32 gridHeight; f32 gridYaw; f32 gridPitch; f32 gridRoll; VEC3 gridScale; s32 gunTopType; f32 gunTopFireInterval; f32 gunTopFireDelay; s32 gunBottomType; f32 gunBottomFireInterval; f32 gunBottomRightFireDelay; f32 gunBottomLeftFireDelay; VEC3 enterOffset; f32 enterAngleStart; f32 enterAngleEnd; f32 enterAngleRand; f32 appearStartVel; f32 appearDecel; Toggle fleeToPoint; u8 pad1[3]; f32 fleeVel; f32 fleeAccel; f32 fleeScreenAngleMin; f32 fleeScreenAngleMax; VEC3 fleePoint; f32 idleFireInitDelay;
LEVEL_15,15,Giant Clank — niveau 4,0x0023DE30,0x09377B30,GCS_WaveMiniGrid,3,0x0010F14C; 0x0010F1A4; 0x0010F1AC,0x09248E4C; 0x09248EA4; 0x09248EAC,s32 waveID; MobyLink launchFromCorvette; Toggle launchRear; f32 enemyHealth; s32 enemyGunType; f32 enemyLifetime; f32 enemyRandExtraLifetime; f32 enemySpawnInterval; f32 enemyRandSpawnDelay; Toggle enemyLaunched; VEC3 gridCenter; VEC3 gridRandOffset; s32 gridWidth; s32 gridHeight; f32 gridYaw; f32 gridPitch; f32 gridRoll; VEC3 gridScale; VEC3 enterOffset; f32 enterAngleStart; f32 enterAngleEnd; f32 enterAngleRand; f32 appearStartVel; f32 appearDecel; f32 fleeVel; f32 fleeAccel; f32 fleeScreenAngleMin; f32 fleeScreenAngleMax; f32 idleFireInitDelay; f32 idleFireInterval; f32 evadeIntervalMin; f32 evadeIntervalMax; VEC3 evadeMoveOffset; f32 evadeMoveVel; f32 evadeMoveAccel; f32 evadeSpin; f32 e
LEVEL_15,15,Giant Clank — niveau 4,0x0023E014,0x09377D14,LevelMusic,2,0x0010F9BC; 0x0010FA9C,0x092496BC; 0x0924979C,u32 songNumber; TriggerLink trigger; s32 continuePointMin; s32 continuePointMax; s32 levelNumber; u8 priority; u8 pad[ 7 ];
LEVEL_21,21,Giant Clank — niveau 7,0x00235B78,0x0936F878,GCS,3,0x000D719C; 0x000D7338; 0x000D736C,0x09210E9C; 0x09211038; 0x0921106C,CurveLink curveCameraPath; u32 pad[ 3 ];
LEVEL_21,21,Giant Clank — niveau 7,0x0023C83C,0x0937653C,GCS_Asteroid,3,0x00109A24; 0x00109A7C; 0x00109A84,0x09243724; 0x0924377C; 0x09243784,float health; float moveSpeedMin; float moveSpeedMax; float spinSpeedMin; float spinSpeedMax; Toggle spinRandom; u8 pad1[3]; float spinStartAngle; float spinAxisYaw; float spinAxisPitch; u32 pad2[1];
LEVEL_21,21,Giant Clank — niveau 7,0x0023C8B0,0x093765B0,GCS_Models,3,0x00109E78; 0x00109ED0; 0x00109ED8,0x09243B78; 0x09243BD0; 0x09243BD8,u32 pad[ 4 ];
LEVEL_21,21,Giant Clank — niveau 7,0x0023CD64,0x09376A64,GCS_Ship,4,0x0010CB68; 0x0010CB94; 0x0010CB9C; 0x0010CBA4,0x09246868; 0x09246894; 0x0924689C; 0x092468A4,u32 pad[ 4 ];
LEVEL_21,21,Giant Clank — niveau 7,0x0023D054,0x09376D54,GCS_WaveBomberGrid,3,0x0010D4C0; 0x0010D518; 0x0010D520,0x092471C0; 0x09247218; 0x09247220,s32 waveID; f32 enemyHealth; s32 enemyGunType; f32 enemyLifetime; f32 enemyRandExtraLifetime; f32 enemySpawnInterval; f32 enemyRandSpawnDelay; VEC3 gridCenter; VEC3 gridRandOffset; s32 gridWidth; s32 gridHeight; f32 gridYaw; f32 gridPitch; f32 gridRoll; VEC3 gridScale; VEC3 enterOffset; f32 enterAngleStart; f32 enterAngleEnd; f32 enterAngleRand; f32 appearOvershootDist; f32 appearMaxSpeed; f32 fleeVel; f32 fleeAccel; f32 fleeScreenAngleMin; f32 fleeScreenAngleMax; f32 idleFireInitDelay; f32 idleFireInterval; f32 evadeIntervalMin; f32 evadeIntervalMax; VEC3 evadeMoveOffset; f32 evadeMoveVel; f32 evadeMoveAccel;
LEVEL_21,21,Giant Clank — niveau 7,0x0023D498,0x09377198,GCS_WaveCorvetteGrid,3,0x0010DB40; 0x0010DB98; 0x0010DBA0,0x09247840; 0x09247898; 0x092478A0,s32 waveID; f32 enemyHealth; f32 enemyLifetime; f32 enemyStopRailDelay; f32 enemyRandExtraLifetime; f32 enemySpawnInterval; f32 enemyRandSpawnDelay; VEC3 gridCenter; VEC3 gridRandOffset; s32 gridWidth; s32 gridHeight; f32 gridYaw; f32 gridPitch; f32 gridRoll; VEC3 gridScale; s32 gunFrontType; f32 gunFrontFireInterval; f32 gunFrontFireDelay; s32 gunTopType; f32 gunTopFireInterval; f32 gunTopFireDelay; s32 gunSideType; f32 gunSideFireInterval; f32 gunSideFireDelay; s32 gunWingType; f32 gunWingFireInterval; f32 gunWingFireDelay; VEC3 enterOffset; f32 enterAngleStart; f32 enterAngleEnd; f32 enterAngleRand; f32 appearStartVel; f32 appearDecel; f32 appearClampPitch; f32 fleeVel; f32 fleeAccel; f32
LEVEL_21,21,Giant Clank — niveau 7,0x0023D7A0,0x093774A0,GCS_WaveLancerGrid,3,0x0010E3C4; 0x0010E41C; 0x0010E424,0x092480C4; 0x0924811C; 0x09248124,s32 waveID; f32 enemyHealth; f32 enemyShieldHealth; f32 enemyLifetime; f32 enemyRandExtraLifetime; f32 enemySpawnInterval; f32 enemyRandSpawnDelay; VEC3 gridCenter; VEC3 gridRandOffset; s32 gridWidth; s32 gridHeight; f32 gridYaw; f32 gridPitch; f32 gridRoll; VEC3 gridScale; VEC3 enterOffset; f32 enterAngleStart; f32 enterAngleEnd; f32 enterAngleRand; f32 appearStartVel; f32 appearDecel; f32 fleeVel; f32 fleeAccel; f32 fleeScreenAngleMin; f32 fleeScreenAngleMax; f32 strafeIntervalMin; f32 strafeIntervalMax; VEC3 strafeMoveOffset; f32 strafeMoveVel; f32 strafeMoveAccel; f32 strafeTargetScale; f32 strafeTargetOffsetX; f32 strafeTargetOffsetY;
LEVEL_21,21,Giant Clank — niveau 7,0x0023DAC8,0x093777C8,GCS_WaveMaxiGrid,3,0x0010EA40; 0x0010EA98; 0x0010EAA0,0x09248740; 0x09248798; 0x092487A0,s32 waveID; f32 enemyHealth; f32 enemyLifetime; f32 enemyRandExtraLifetime; f32 enemySpawnInterval; f32 enemyRandSpawnDelay; VEC3 gridCenter; VEC3 gridRandOffset; s32 gridWidth; s32 gridHeight; f32 gridYaw; f32 gridPitch; f32 gridRoll; VEC3 gridScale; s32 gunTopType; f32 gunTopFireInterval; f32 gunTopFireDelay; s32 gunBottomType; f32 gunBottomFireInterval; f32 gunBottomRightFireDelay; f32 gunBottomLeftFireDelay; VEC3 enterOffset; f32 enterAngleStart; f32 enterAngleEnd; f32 enterAngleRand; f32 appearStartVel; f32 appearDecel; Toggle fleeToPoint; u8 pad1[3]; f32 fleeVel; f32 fleeAccel; f32 fleeScreenAngleMin; f32 fleeScreenAngleMax; VEC3 fleePoint; f32 idleFireInitDelay;
LEVEL_21,21,Giant Clank — niveau 7,0x0023DE30,0x09377B30,GCS_WaveMiniGrid,3,0x0010F14C; 0x0010F1A4; 0x0010F1AC,0x09248E4C; 0x09248EA4; 0x09248EAC,s32 waveID; MobyLink launchFromCorvette; Toggle launchRear; f32 enemyHealth; s32 enemyGunType; f32 enemyLifetime; f32 enemyRandExtraLifetime; f32 enemySpawnInterval; f32 enemyRandSpawnDelay; Toggle enemyLaunched; VEC3 gridCenter; VEC3 gridRandOffset; s32 gridWidth; s32 gridHeight; f32 gridYaw; f32 gridPitch; f32 gridRoll; VEC3 gridScale; VEC3 enterOffset; f32 enterAngleStart; f32 enterAngleEnd; f32 enterAngleRand; f32 appearStartVel; f32 appearDecel; f32 fleeVel; f32 fleeAccel; f32 fleeScreenAngleMin; f32 fleeScreenAngleMax; f32 idleFireInitDelay; f32 idleFireInterval; f32 evadeIntervalMin; f32 evadeIntervalMax; VEC3 evadeMoveOffset; f32 evadeMoveVel; f32 evadeMoveAccel; f32 evadeSpin; f32 e
LEVEL_21,21,Giant Clank — niveau 7,0x0023E014,0x09377D14,LevelMusic,2,0x0010F9BC; 0x0010FA9C,0x092496BC; 0x0924979C,u32 songNumber; TriggerLink trigger; s32 continuePointMin; s32 continuePointMax; s32 levelNumber; u8 priority; u8 pad[ 7 ];
LEVEL_22,22,Airboard — niveau 3,0x0023D9D8,0x093776D8,AirboardTrigger,3,0x000E859C; 0x000E8928; 0x000E8930,0x0922229C; 0x09222628; 0x09222630,CurveLink paths[8]; u8 pathRelevance[8]; CurveLink endPath; MobyLink raceController; int trigSet; int pad[3];
LEVEL_22,22,Airboard — niveau 3,0x0023DB4C,0x0937784C,AirRaceBarrier,3,0x000E8A78; 0x000E8998; 0x000E9068,0x09222778; 0x09222698; 0x09222D68,TriggerLink alternateLocationLnk; TriggerLink rotationalAxisLnk; f32 timeFractionAccel[2]; f32 timeFractionDecel[2]; f32 timeMoving[2]; f32 timeResting[2]; f32 timeRotating[2]; f32 timeOffset; u8 racesPresent; u8 paddingSmall[3]; u32 paddingLarge[2];
LEVEL_22,22,Airboard — niveau 3,0x0023DD34,0x09377A34,AirRaceCameraCurve,3,0x000E9CFC; 0x000E9EF4; 0x000EAE08,0x092239FC; 0x09223BF4; 0x09224B08,TriggerLink dominion[4]; CurveLink routes[4]; f32 leadDistance; f32 searchDistance; f32 distance; f32 height; f32 lookAbove; u8 priority; Toggle imposeAzimuth; Toggle imposeElevation; Toggle imposeDistance; Toggle imposeHeight; Toggle imposeLookAbove; Toggle noSlideZone; u8 paddingOfEarCaressingTelephoneHandles[ 2 ]; u32 paddingOfProddingBBQCoathangars[ 1 ];
LEVEL_22,22,Airboard — niveau 3,0x0023DF38,0x09377C38,AirRaceCameraTweaker,3,0x000EB118; 0x000EB18C; 0x000EB194,0x09224E18; 0x09224E8C; 0x09224E94,TriggerLink modificationZones[4]; TriggerLink orientationZones[4]; f32 driftAzimuthScale; f32 driftTether; f32 distance; f32 height; f32 elevation; f32 speed; u8 cameraType; u8 cameraPriority; u8 paddingOfLickableClawHammers[2]; f32 lookAbove; u32 paddingOfLovesSecretDomain[3];
LEVEL_22,22,Airboard — niveau 3,0x0023E018,0x09377D18,AirRaceMine,3,0x000EB53C; 0x000EBA14; 0x000EC86C,0x0922523C; 0x09225714; 0x0922656C,f32 triggerRadius; f32 warningTime; f32 explosionRadius; u8 slowdownMine; u8 racesPresent; u8 paddingOfPumpernickelAngiush[2];
LEVEL_22,22,Airboard — niveau 3,0x0023E5D4,0x093782D4,AirRacePickupBoost,3,0x000EE69C; 0x000EDB40; 0x000EDB48,0x0922839C; 0x09227840; 0x09227848,u8 racesPresent; u8 paddingSmall[3]; u32 paddingLarge[3];
LEVEL_22,22,Airboard — niveau 3,0x0023E6A4,0x093783A4,AirRaceProp,3,0x000EFF30; 0x000F01A8; 0x000F0220,0x09229C30; 0x09229EA8; 0x09229F20,u8 racesPresent; u8 paddingSmall[3]; u32 paddingLarge[3];
LEVEL_22,22,Airboard — niveau 3,0x0023E79C,0x0937849C,AirRaceRings,3,0x000F0228; 0x000F0304; 0x000F114C,0x09229F28; 0x0922A004; 0x0922AE4C,f32 speedRotationOuter; f32 speedRotationInner; f32 innerRingScale; u8 racesPresent; u8 boostsThroughCenter; u8 paddingOfHustleRoseIsGreiving[2];
